1.103964, 0.311822, 0.000000, 0.000000, 0.000000, 0.000000 
1.184495, 0.321101, 0.106808, 0.871021, 0.866057, 0.092855 
1.264472, 0.329031, 0.092022, 1.229917, 1.224713, 0.113020 
1.342914, 0.335831, 0.079253, 1.493513, 1.488825, 0.118241 
1.412078, 0.340866, 0.065799, 1.699926, 1.696248, 0.111773 
1.480098, 0.345060, 0.055518, 1.877129, 1.874237, 0.104160 
1.548622, 0.348546, 0.044284, 2.041136, 2.039135, 0.090360 
1.619078, 0.351278, 0.030737, 2.196990, 2.195953, 0.067518 
1.691337, 0.353085, 0.018970, 2.344810, 2.344388, 0.044479 
1.761815, 0.354142, 0.007495, 2.482430, 2.482360, 0.018605 
1.831018, 0.354291, -0.004279, 2.607223, 2.607199, -0.011157 
1.894794, 0.353773, -0.013968, 2.723928, 2.723662, -0.038047 
1.966215, 0.352568, -0.022436, 2.841450, 2.840734, -0.063746 
2.037577, 0.350694, -0.029853, 2.953500, 2.952184, -0.088158 
2.105666, 0.348183, -0.030257, 3.066340, 3.064936, -0.092765 
2.208083, 0.342055, -0.109960, 3.224963, 3.205485, -0.353904 
2.372548, 0.316382, -0.231903, 3.472803, 3.379839, -0.798155 
2.542148, 0.264575, -0.351153, 3.586464, 3.367606, -1.233673 
2.649064, 0.218787, -0.455916, 3.600277, 3.232538, -1.585149 
2.756090, 0.163575, -0.503033, 3.748190, 3.283881, -1.806947 
2.830761, 0.118794, -0.566474, 3.833413, 3.234628, -2.057241 
2.909234, 0.066010, -0.614832, 3.948393, 3.225325, -2.277517 
2.988700, 0.005788, -0.666514, 4.066865, 3.196482, -2.514337 
3.067338, -0.060360, -0.718360, 4.190032, 3.154618, -2.757672 
3.153040, -0.140316, -0.769222, 4.316820, 3.101430, -3.002677 
3.224417, -0.215118, -0.825263, 4.348229, 2.949680, -3.194758 
3.287805, -0.288353, -0.870965, 4.445707, 2.863429, -3.400748 
3.348341, -0.365162, -0.912202, 4.500000, 2.783602, -3.597057 
3.406542, -0.445403, -0.952242, 4.500000, 2.696947, -3.789293 
3.462262, -0.529271, -0.991421, 4.500000, 2.600394, -3.974460 
3.509247, -0.606593, -1.031260, 4.500000, 2.465831, -4.117953 
3.555358, -0.688933, -1.062225, 4.500000, 2.380743, -4.270513 
3.596477, -0.767993, -1.090596, 4.500000, 2.298080, -4.412038 
3.635361, -0.848115, -1.120109, 4.500000, 2.204166, -4.554976 
3.677245, -0.941648, -1.152508, 4.500000, 2.093118, -4.708706 
3.715967, -1.036567, -1.183891, 4.500000, 1.977799, -4.854189 
3.744435, -1.112971, -1.215187, 4.500000, 1.829316, -4.925479 
3.771864, -1.193225, -1.240900, 4.500000, 1.724989, -5.037807 
3.794766, -1.266760, -1.262735, 4.500000, 1.635483, -5.139938 
3.817181, -1.342561, -1.276389, 4.500000, 1.584342, -5.225081 
3.836468, -1.412512, -1.295690, 4.500000, 1.500966, -5.317608 
3.857912, -1.496036, -1.316046, 4.500000, 1.404173, -5.392191 
3.876206, -1.575469, -1.338884, 4.500000, 1.261419, -5.341348 
3.893463, -1.656896, -1.354783, 4.500000, 1.151427, -5.247186 
3.906327, -1.723944, -1.371573, 4.500000, 1.042192, -5.161895 
3.920337, -1.802309, -1.385153, 4.500000, 0.948823, -5.052144 
3.931991, -1.875746, -1.404728, 4.500000, 0.831387, -4.960178 
3.942786, -1.952432, -1.420860, 4.500000, 0.731403, -4.841463 
3.952877, -2.033765, -1.436142, 4.500000, 0.637496, -4.705669 
3.961147, -2.110919, -1.450940, 4.500000, 0.549331, -4.561290 
3.968683, -2.192401, -1.467544, 4.431879, 0.456787, -4.408276 
3.974564, -2.274099, -1.486610, 4.269351, 0.358995, -4.254231 
3.978384, -2.346121, -1.502084, 4.103074, 0.281709, -4.093392 
3.981476, -2.423097, -1.513091, 3.920296, 0.226098, -3.913771 
3.983481, -2.499390, -1.526769, 3.734651, 0.164372, -3.731032 
3.984096, -2.565206, -1.541082, 3.553350, 0.105569, -3.551781 
3.983807, -2.637402, -1.555449, 3.354803, 0.051485, -3.354408 
3.982086, -2.712213, -1.571023, 3.137854, -0.000712, -3.137854 
3.979404, -2.780858, -1.582439, 2.890477, -0.033652, -2.890281 
3.975226, -2.865331, -1.593151, 2.620083, -0.058566, -2.619428 
