1.248052, -0.929846
1.308415, -0.922741
1.373190, -0.916232
1.434240, -0.910829
1.489523, -0.906732
1.544238, -0.903293
1.597934, -0.900481
1.650748, -0.898321
1.710845, -0.896763
1.764978, -0.895854
1.821235, -0.895671
1.874105, -0.896056
1.933856, -0.897013
1.992281, -0.898485
2.044241, -0.900307
2.064500, -0.899671
2.029596, -0.885651
2.063838, -0.890293
2.085974, -0.897201
2.120880, -0.912997
2.142633, -0.924748
2.160896, -0.935234
2.189793, -0.955590
2.221719, -0.980919
2.253562, -1.008326
2.284139, -1.038755
2.309187, -1.066046
2.339638, -1.103415
2.368255, -1.141435
2.396434, -1.182348
2.420219, -1.220203
2.447585, -1.268018
2.473347, -1.316698
2.495986, -1.362240
2.520938, -1.416468
2.545617, -1.475637
2.562635, -1.520217
2.578645, -1.565688
2.596465, -1.622533
2.612468, -1.675976
2.626343, -1.725714
2.640058, -1.777696
2.653676, -1.836084
2.665978, -1.893078
2.676107, -1.945433
2.685994, -1.999530
2.694345, -2.051051
2.702431, -2.107419
2.710080, -2.167768
2.716607, -2.227624
2.722014, -2.283596
2.726357, -2.341019
2.729421, -2.397031
2.731941, -2.457160
2.733543, -2.511828
2.734101, -2.561826
2.734112, -2.609795
2.733019, -2.663935
2.730921, -2.719306
2.727236, -2.794469
2.722213, -2.897439
2.721909, -2.996485
2.724744, -3.078252
2.729070, -3.157017
2.734636, -3.237295
2.740818, -3.312317
2.747175, -3.380487
2.754388, -3.450449
2.762519, -3.523731
2.773679, -3.613925
2.785084, -3.693037
2.797910, -3.773004
2.811762, -3.851655
2.828316, -3.939925
2.846382, -4.030328
2.866564, -4.125439
2.885095, -4.207054
2.902367, -4.279014
2.920368, -4.350848
2.939920, -4.424872
2.959102, -4.494353
2.979355, -4.564899
3.001148, -4.636148
3.024984, -4.710627
3.049197, -4.784049
3.089063, -4.896613
3.148719, -5.030476
3.220936, -5.154660
3.288434, -5.249860
3.364478, -5.343296
3.453861, -5.438565
3.542082, -5.519025
3.616306, -5.578715
3.704223, -5.642403
3.801828, -5.704527
3.896723, -5.757515
3.999287, -5.807780
4.095310, -5.848840
4.187726, -5.883355
4.283491, -5.914341
4.390433, -5.943870
4.513999, -5.972207
4.633639, -5.994152
4.720766, -6.006651
4.805755, -6.016680
4.897807, -6.025349
4.981923, -6.030655
5.069086, -6.034299
5.156863, -6.035978
5.273452, -6.034472
5.422360, -6.023380
5.837391, -5.963089
6.150948, -5.889433
6.276566, -5.854264
6.373974, -5.829529
6.559084, -5.774268
6.694768, -5.717929
6.760553, -5.685792
6.896109, -5.628285
7.027014, -5.560888
7.123126, -5.503405
7.215659, -5.443058
7.290093, -5.391084
7.354322, -5.343889
7.427378, -5.287676
7.524570, -5.209097
7.599150, -5.145987
7.669625, -5.084382
7.730803, -5.029563
7.795676, -4.970311
7.850230, -4.919792
7.905291, -4.868054
7.956765, -4.818893
8.015926, -4.761550
8.067490, -4.710725
8.125218, -4.652998
8.174400, -4.602978
8.227663, -4.548088
8.274773, -4.498908
8.325290, -4.445454
8.377808, -4.389164
8.432975, -4.329217
8.482231, -4.275019
8.550228, -4.198990
8.625484, -4.112629
8.695378, -4.031458
8.769171, -3.943765
8.870497, -3.804915
8.943665, -3.674622
9.002475, -3.541315
9.043488, -3.427417
9.053369, -3.393492
9.095635, -3.283147
9.143334, -3.128637
9.170261, -2.999831
9.186057, -2.892579
9.194586, -2.812828
9.197686, -2.771378
9.212267, -2.654470
9.220395, -2.532089
9.221601, -2.432104
9.219501, -2.337773
9.214687, -2.245077
9.207327, -2.151559
9.198344, -2.064104
9.187272, -1.974673
9.175365, -1.891146
9.162751, -1.811526
9.148867, -1.731926
9.134988, -1.656859
9.118983, -1.574811
9.101804, -1.492811
9.083726, -1.410107
9.065468, -1.329719
9.048779, -1.258897
9.034809, -1.200831
9.021953, -1.142623
9.006921, -1.068503
8.990462, -0.987934
8.977490, -0.925586
8.960465, -0.837401
8.939228, -0.739018
8.922519, -0.667326
8.909418, -0.611848
8.895939, -0.548593
8.880947, -0.470507
8.865250, -0.388136
8.848086, -0.306794
8.833131, -0.240338
8.818597, -0.174155
8.804228, -0.107279
8.787325, -0.023425
8.771539, 0.048729
8.759916, 0.098664
8.748205, 0.156754
8.735492, 0.225443
8.719580, 0.311338
8.704237, 0.385606
8.693346, 0.435030
8.681430, 0.497462
8.668137, 0.571703
8.654368, 0.644242
8.639821, 0.719128
8.625201, 0.788990
8.612706, 0.854730
8.597368, 0.933525
8.578578, 1.019859
8.565291, 1.078659
8.555158, 1.124596
8.544568, 1.180054
8.529786, 1.262791
8.514703, 1.340613
8.503126, 1.398259
8.493090, 1.454898
8.483935, 1.516356
8.474724, 1.586993
8.465384, 1.663384
8.454485, 1.751831
8.441617, 1.840228
8.427190, 1.925267
8.415178, 1.993016
8.401620, 2.065437
8.386212, 2.142565
8.367821, 2.229230
8.347396, 2.316194
8.324022, 2.403663
8.295930, 2.497594
8.267964, 2.583437
8.240203, 2.663171
8.210392, 2.744325
8.180299, 2.822088
8.146506, 2.905330
8.119313, 2.968926
8.090832, 3.038861
8.047636, 3.144627
8.000421, 3.246570
7.956281, 3.332544
7.908312, 3.420672
7.862932, 3.500397
7.827984, 3.559996
7.782776, 3.637978
7.740941, 3.708214
7.715939, 3.749468
