3.679993, 0.475918, -1.329243, 0.189678
3.680036, 0.475745, -1.329482, 0.190301
3.680081, 0.475560, -1.329739, 0.190965
3.680127, 0.475375, -1.329996, 0.191628
3.680173, 0.475188, -1.330256, 0.192292
3.680218, 0.475002, -1.330515, 0.192952
3.680269, 0.474796, -1.330800, 0.193674
3.680313, 0.474617, -1.331050, 0.194302
3.680359, 0.474427, -1.331312, 0.194960
3.680404, 0.474242, -1.331570, 0.195601
3.680449, 0.474059, -1.331823, 0.196229
3.680498, 0.473858, -1.332103, 0.196918
3.680546, 0.473660, -1.332377, 0.197589
3.680591, 0.473473, -1.332637, 0.198221
3.680635, 0.473292, -1.332888, 0.198831
3.680682, 0.473100, -1.333155, 0.199473
3.680729, 0.472904, -1.333426, 0.200124
3.680776, 0.472711, -1.333694, 0.200762
3.680823, 0.472516, -1.333964, 0.201404
3.680874, 0.472305, -1.334257, 0.202093
3.680921, 0.472113, -1.334524, 0.202721
3.680968, 0.471916, -1.334797, 0.203357
3.681016, 0.471716, -1.335074, 0.204001
3.681061, 0.471529, -1.335333, 0.204598
3.681114, 0.471310, -1.335637, 0.205298
3.681158, 0.471125, -1.335894, 0.205884
3.681208, 0.470915, -1.336185, 0.206545
3.681254, 0.470723, -1.336451, 0.207146
3.681301, 0.470524, -1.336725, 0.207767
3.681348, 0.470328, -1.336997, 0.208376
3.681406, 0.470084, -1.337335, 0.209130
3.681454, 0.469882, -1.337615, 0.209749
3.681504, 0.469675, -1.337902, 0.210381
3.681543, 0.469510, -1.338130, 0.210880
3.681590, 0.469308, -1.338410, 0.211491
3.681641, 0.469094, -1.338707, 0.212136
3.681705, 0.468824, -1.339081, 0.212944
3.681738, 0.468684, -1.339274, 0.213359
3.681788, 0.468474, -1.339566, 0.213982
3.681838, 0.468259, -1.339863, 0.214614
3.681884, 0.468064, -1.340133, 0.215186
3.681933, 0.467855, -1.340424, 0.215797
3.681993, 0.467599, -1.340778, 0.216540
3.682034, 0.467426, -1.341018, 0.217039
3.682089, 0.467187, -1.341348, 0.217724
3.682134, 0.466998, -1.341609, 0.218264
3.682180, 0.466798, -1.341887, 0.218833
3.682230, 0.466585, -1.342182, 0.219437
3.682281, 0.466365, -1.342487, 0.220057
3.682331, 0.466149, -1.342785, 0.220661
3.682381, 0.465935, -1.343081, 0.221257
3.682430, 0.465722, -1.343376, 0.221849
3.682480, 0.465507, -1.343674, 0.222442
3.682530, 0.465291, -1.343973, 0.223037
3.682580, 0.465076, -1.344271, 0.223625
3.682632, 0.464848, -1.344586, 0.224245
3.682685, 0.464617, -1.344905, 0.224870
3.682733, 0.464410, -1.345192, 0.225429
3.682781, 0.464201, -1.345481, 0.225988
3.682833, 0.463972, -1.345798, 0.226599
3.682891, 0.463722, -1.346144, 0.227264
3.682943, 0.463493, -1.346460, 0.227868
3.682989, 0.463290, -1.346741, 0.228401
3.683036, 0.463087, -1.347022, 0.228934
3.683085, 0.462870, -1.347322, 0.229499
3.683137, 0.462639, -1.347642, 0.230099
3.683189, 0.462412, -1.347955, 0.230684
3.683249, 0.462145, -1.348325, 0.231370
3.683291, 0.461963, -1.348576, 0.231835
3.683343, 0.461730, -1.348898, 0.232427
3.683392, 0.461514, -1.349197, 0.232974
3.683444, 0.461284, -1.349514, 0.233553
3.683496, 0.461053, -1.349834, 0.234133
3.683553, 0.460798, -1.350186, 0.234770
3.683602, 0.460579, -1.350489, 0.235315
3.683649, 0.460369, -1.350780, 0.235835
3.683699, 0.460147, -1.351086, 0.236380
3.683752, 0.459910, -1.351414, 0.236962
3.683809, 0.459653, -1.351768, 0.237588
3.683861, 0.459420, -1.352090, 0.238154
3.683907, 0.459211, -1.352380, 0.238660
3.683959, 0.458977, -1.352703, 0.239223
3.684009, 0.458753, -1.353011, 0.239759
3.684061, 0.458520, -1.353334, 0.240317
3.684113, 0.458284, -1.353659, 0.240875
3.684165, 0.458047, -1.353986, 0.241436
3.684218, 0.457807, -1.354319, 0.242002
3.684270, 0.457569, -1.354646, 0.242557
3.684320, 0.457340, -1.354963, 0.243092
3.684374, 0.457098, -1.355297, 0.243655
3.684424, 0.456866, -1.355617, 0.244190
3.684481, 0.456606, -1.355975, 0.244787
3.684530, 0.456380, -1.356288, 0.245306
3.684584, 0.456132, -1.356631, 0.245872
3.684633, 0.455908, -1.356939, 0.246380
3.684685, 0.455671, -1.357267, 0.246916
3.684750, 0.455369, -1.357684, 0.247596
3.684795, 0.455161, -1.357970, 0.248061
3.684844, 0.454933, -1.358285, 0.248569
3.684895, 0.454700, -1.358606, 0.249087
3.684947, 0.454455, -1.358944, 0.249628
3.685000, 0.454209, -1.359283, 0.250168
3.685053, 0.453962, -1.359624, 0.250711
3.685105, 0.453721, -1.359956, 0.251237
3.685160, 0.453466, -1.360308, 0.251791
3.685212, 0.453220, -1.360645, 0.252324
3.685263, 0.452983, -1.360971, 0.252833
3.685315, 0.452736, -1.361311, 0.253363
3.685368, 0.452487, -1.361655, 0.253895
3.685423, 0.452231, -1.362008, 0.254440
3.685486, 0.451933, -1.362418, 0.255070
3.685530, 0.451725, -1.362705, 0.255509
3.685579, 0.451490, -1.363026, 0.256000
3.685634, 0.451231, -1.363383, 0.256542
3.685687, 0.450977, -1.363734, 0.257072
3.685738, 0.450737, -1.364063, 0.257567
3.685793, 0.450475, -1.364425, 0.258109
3.685845, 0.450223, -1.364772, 0.258626
3.685896, 0.449981, -1.365103, 0.259122
3.685949, 0.449726, -1.365454, 0.259641
3.686004, 0.449461, -1.365819, 0.260178
3.686057, 0.449207, -1.366169, 0.260692
3.686125, 0.448883, -1.366615, 0.261343
3.686161, 0.448706, -1.366858, 0.261697
3.686215, 0.448444, -1.367220, 0.262221
3.686268, 0.448187, -1.367573, 0.262730
3.686325, 0.447914, -1.367950, 0.263272
3.686382, 0.447634, -1.368334, 0.263823
3.686430, 0.447403, -1.368653, 0.264277
3.686479, 0.447161, -1.368986, 0.264749
3.686535, 0.446891, -1.369354, 0.265274
3.686586, 0.446641, -1.369698, 0.265758
3.686641, 0.446371, -1.370069, 0.266279
3.686693, 0.446112, -1.370426, 0.266777
3.686745, 0.445858, -1.370776, 0.267264
3.686798, 0.445595, -1.371137, 0.267764
3.686851, 0.445335, -1.371495, 0.268258
3.686904, 0.445072, -1.371858, 0.268757
3.686959, 0.444799, -1.372233, 0.269271
3.687010, 0.444544, -1.372584, 0.269749
3.687063, 0.444280, -1.372947, 0.270242
3.687117, 0.444012, -1.373315, 0.270740
3.687171, 0.443741, -1.373688, 0.271242
3.687224, 0.443476, -1.374052, 0.271731
3.687279, 0.443200, -1.374432, 0.272239
3.687332, 0.442933, -1.374799, 0.272728
3.687385, 0.442667, -1.375164, 0.273212
3.687438, 0.442401, -1.375530, 0.273696
3.687489, 0.442145, -1.375883, 0.274159
3.687544, 0.441862, -1.376271, 0.274669
3.687596, 0.441599, -1.376632, 0.275140
3.687649, 0.441329, -1.377003, 0.275622
3.687704, 0.441048, -1.377389, 0.276122
3.687756, 0.440787, -1.377749, 0.276586
3.687808, 0.440520, -1.378115, 0.277056
3.687860, 0.440253, -1.378481, 0.277526
3.687913, 0.439980, -1.378856, 0.278004
3.687969, 0.439693, -1.379252, 0.278507
3.688031, 0.439374, -1.379690, 0.279061
3.688074, 0.439149, -1.379998, 0.279450
3.688125, 0.438887, -1.380358, 0.279902
3.688182, 0.438590, -1.380766, 0.280412
3.688232, 0.438328, -1.381126, 0.280861
3.688286, 0.438050, -1.381508, 0.281335
3.688340, 0.437766, -1.381897, 0.281817
3.688392, 0.437493, -1.382272, 0.282278
3.688443, 0.437230, -1.382634, 0.282722
3.688496, 0.436951, -1.383016, 0.283190
3.688548, 0.436675, -1.383396, 0.283652
3.688603, 0.436387, -1.383790, 0.284131
3.688655, 0.436108, -1.384173, 0.284594
3.688709, 0.435823, -1.384564, 0.285065
3.688760, 0.435557, -1.384930, 0.285503
3.688816, 0.435258, -1.385339, 0.285993
3.688876, 0.434935, -1.385783, 0.286521
3.688919, 0.434705, -1.386098, 0.286895
3.688970, 0.434431, -1.386473, 0.287339
3.689024, 0.434144, -1.386867, 0.287802
3.689076, 0.433867, -1.387248, 0.288249
3.689128, 0.433582, -1.387638, 0.288706
3.689181, 0.433296, -1.388031, 0.289163
3.689234, 0.433014, -1.388418, 0.289612
3.689286, 0.432730, -1.388807, 0.290062
3.689342, 0.432425, -1.389225, 0.290542
3.689391, 0.432159, -1.389590, 0.290962
3.689445, 0.431863, -1.389996, 0.291425
3.689501, 0.431555, -1.390418, 0.291906
3.689558, 0.431245, -1.390842, 0.292387
3.689601, 0.431009, -1.391166, 0.292754
3.689656, 0.430708, -1.391579, 0.293218
3.689706, 0.430431, -1.391958, 0.293644
3.689757, 0.430146, -1.392349, 0.294081
3.689813, 0.429836, -1.392773, 0.294554
3.689865, 0.429546, -1.393170, 0.294995
3.689917, 0.429257, -1.393567, 0.295433
3.689967, 0.428981, -1.393945, 0.295850
3.690018, 0.428694, -1.394338, 0.296282
3.690070, 0.428401, -1.394739, 0.296720
3.690124, 0.428101, -1.395150, 0.297168
3.690176, 0.427808, -1.395551, 0.297604
3.690227, 0.427515, -1.395952, 0.298038
3.690278, 0.427229, -1.396344, 0.298461
3.690330, 0.426936, -1.396745, 0.298891
3.690381, 0.426643, -1.397147, 0.299322
3.690438, 0.426317, -1.397593, 0.299797
3.690485, 0.426053, -1.397955, 0.300182
3.690541, 0.425730, -1.398396, 0.300650
3.690589, 0.425453, -1.398776, 0.301050
3.690640, 0.425163, -1.399169, 0.301467
3.690692, 0.424859, -1.399585, 0.301902
3.690744, 0.424559, -1.399995, 0.302331
3.690797, 0.424254, -1.400413, 0.302766
3.690845, 0.423971, -1.400800, 0.303167
3.690899, 0.423660, -1.401226, 0.303607
3.690947, 0.423376, -1.401615, 0.304007
3.690999, 0.423075, -1.402027, 0.304430
3.691051, 0.422768, -1.402447, 0.304859
3.691103, 0.422462, -1.402865, 0.305285
3.691155, 0.422154, -1.403286, 0.305713
3.691203, 0.421870, -1.403674, 0.306105
3.691254, 0.421571, -1.404084, 0.306518
3.691305, 0.421266, -1.404500, 0.306936
3.691359, 0.420946, -1.404938, 0.307374
3.691406, 0.420663, -1.405325, 0.307760
3.691467, 0.420296, -1.405826, 0.308259
3.691511, 0.420035, -1.406183, 0.308612
3.691621, 0.419374, -1.407081, 0.309504
3.691645, 0.419227, -1.407276, 0.309700
3.691666, 0.419100, -1.407446, 0.309870
3.691712, 0.418823, -1.407817, 0.310239
3.691761, 0.418520, -1.408227, 0.310642
3.691810, 0.418221, -1.408634, 0.311038
3.691862, 0.417903, -1.409069, 0.311458
3.691912, 0.417598, -1.409486, 0.311860
3.691963, 0.417288, -1.409909, 0.312266
3.692011, 0.416991, -1.410315, 0.312655
3.692069, 0.416635, -1.410802, 0.313119
3.692111, 0.416373, -1.411159, 0.313459
3.692161, 0.416063, -1.411582, 0.313859
3.692210, 0.415755, -1.412003, 0.314256
3.692263, 0.415425, -1.412454, 0.314680
3.692313, 0.415113, -1.412879, 0.315079
3.692362, 0.414802, -1.413305, 0.315476
3.692410, 0.414503, -1.413712, 0.315856
3.692458, 0.414199, -1.414128, 0.316241
3.692510, 0.413873, -1.414573, 0.316653
3.692559, 0.413562, -1.414997, 0.317044
3.692616, 0.413193, -1.415500, 0.317506
3.692655, 0.412948, -1.415835, 0.317812
3.692704, 0.412631, -1.416268, 0.318207
3.692756, 0.412298, -1.416722, 0.318619
3.692804, 0.411992, -1.417140, 0.318998
3.692851, 0.411688, -1.417555, 0.319373
3.692901, 0.411364, -1.417997, 0.319770
3.692957, 0.410997, -1.418498, 0.320220
3.692997, 0.410739, -1.418849, 0.320534
3.693045, 0.410425, -1.419278, 0.320915
3.693094, 0.410107, -1.419711, 0.321300
3.693142, 0.409787, -1.420148, 0.321687
3.693196, 0.409435, -1.420628, 0.322110
3.693243, 0.409122, -1.421055, 0.322485
3.693289, 0.408820, -1.421467, 0.322846
3.693335, 0.408515, -1.421883, 0.323210
3.693384, 0.408186, -1.422331, 0.323600
3.693443, 0.407793, -1.422867, 0.324065
3.693489, 0.407482, -1.423292, 0.324431
3.693536, 0.407168, -1.423719, 0.324799
3.693576, 0.406897, -1.424089, 0.325117
3.693621, 0.406590, -1.424507, 0.325475
3.693670, 0.406258, -1.424960, 0.325861
3.693718, 0.405934, -1.425401, 0.326236
3.693765, 0.405612, -1.425840, 0.326609
3.693810, 0.405301, -1.426264, 0.326967
3.693857, 0.404977, -1.426706, 0.327338
3.693904, 0.404653, -1.427146, 0.327708
3.693951, 0.404329, -1.427588, 0.328078
3.694000, 0.403991, -1.428049, 0.328462
3.694054, 0.403615, -1.428561, 0.328887
3.694095, 0.403331, -1.428948, 0.329208
3.694138, 0.403026, -1.429364, 0.329551
3.694184, 0.402703, -1.429800, 0.329914
3.694231, 0.402376, -1.430245, 0.330279
3.694282, 0.402012, -1.430741, 0.330684
3.694327, 0.401697, -1.431170, 0.331033
3.694379, 0.401323, -1.431679, 0.331447
3.694417, 0.401056, -1.432043, 0.331741
3.694461, 0.400736, -1.432478, 0.332093
3.694509, 0.400390, -1.432950, 0.332472
3.694555, 0.400060, -1.433398, 0.332832
3.694604, 0.399708, -1.433878, 0.333215
3.694647, 0.399394, -1.434306, 0.333556
3.694690, 0.399082, -1.434729, 0.333892
3.694734, 0.398757, -1.435172, 0.334243
3.694781, 0.398416, -1.435636, 0.334609
3.694834, 0.398028, -1.436165, 0.335025
3.694872, 0.397743, -1.436552, 0.335328
3.694923, 0.397367, -1.437064, 0.335728
3.694962, 0.397079, -1.437455, 0.336033
3.695004, 0.396764, -1.437884, 0.336366
3.695050, 0.396421, -1.438350, 0.336727
3.695101, 0.396040, -1.438869, 0.337127
3.695139, 0.395752, -1.439261, 0.337428
3.695184, 0.395415, -1.439720, 0.337780
3.695228, 0.395080, -1.440175, 0.338128
3.695272, 0.394745, -1.440630, 0.338475
3.695312, 0.394441, -1.441044, 0.338789
3.695359, 0.394077, -1.441539, 0.339164
3.695404, 0.393730, -1.442010, 0.339519
3.695445, 0.393412, -1.442443, 0.339845
3.695489, 0.393073, -1.442904, 0.340190
3.695532, 0.392738, -1.443360, 0.340531
3.695577, 0.392386, -1.443838, 0.340887
3.695620, 0.392051, -1.444293, 0.341226
